AccidentID,DateTime,County,WeatherCondition,RoadCondition,VehicleType,SeverityLevel,NumberOfVehicles,NumberOfInjuries,Cause,Junction,Traffic_Signal,Bump
A08296,4/29/2023 9:09,Brooklyn,Snowy,Under Construction,Motorcycle,Moderate,1,5,Drunk Driving,FALSE,TRUE,FALSE
A08297,7/18/2023 4:21,Queens,Snowy,Wet,Motorcycle,Moderate,1,2,Poor Road Condition,TRUE,FALSE,FALSE
A08298,4/27/2023 16:01,Queens,Snowy,Wet,Bus,Minor,1,8,Drunk Driving,FALSE,FALSE,FALSE
A08299,5/17/2023 21:06,Queens,,Under Construction,,Minor,3,3,Distracted Driving,FALSE,FALSE,FALSE
A08300,5/20/2023 23:30,Manhattan,Sunny,Wet,Bus,Moderate,1,0,Speeding,TRUE,TRUE,TRUE
A08301,1/14/2023 8:31,The Bronx,Foggy,Under Construction,Bus,Moderate,2,2,Drunk Driving,FALSE,FALSE,TRUE
A08302,10/13/2023 17:59,Queens,Sunny,Dry,,Minor,3,4,Distracted Driving,TRUE,FALSE,FALSE
A08303,3/18/2023 22:03,Queens,Sunny,Under Construction,Car,Moderate,4,4,Distracted Driving,TRUE,TRUE,FALSE
A08304,5/1/2023 13:53,Brooklyn,Sunny,Under Construction,Motorcycle,Moderate,2,9,Distracted Driving,TRUE,TRUE,FALSE
A08305,10/8/2023 8:02,Staten Island,Snowy,Dry,Motorcycle,Severe,1,2,Drunk Driving,FALSE,FALSE,FALSE
A08306,2/25/2023 14:31,Queens,Rainy,Dry,Motorcycle,Minor,2,6,Drunk Driving,TRUE,TRUE,FALSE
A08307,9/8/2023 1:21,Staten Island,Rainy,Under Construction,Bus,Moderate,1,6,Drunk Driving,TRUE,FALSE,FALSE
A08308,1/13/2023 21:04,Brooklyn,Sunny,Wet,Motorcycle,Minor,1,2,Drunk Driving,TRUE,FALSE,FALSE
A08309,4/25/2023 12:41,The Bronx,Sunny,Under Construction,Truck,Severe,1,1,Speeding,FALSE,FALSE,FALSE
A08310,1/30/2023 8:12,Brooklyn,Snowy,Under Construction,Car,Moderate,2,9,Drunk Driving,FALSE,FALSE,FALSE
A08311,1/14/2023 10:56,The Bronx,Snowy,Dry,Truck,Minor,2,1,Distracted Driving,FALSE,FALSE,FALSE
A08312,11/5/2023 23:57,The Bronx,Sunny,Wet,Bus,,2,2,Distracted Driving,FALSE,FALSE,FALSE
A08313,1/9/2023 3:57,The Bronx,Snowy,Wet,Bus,Severe,2,0,Drunk Driving,FALSE,FALSE,TRUE
A08314,4/10/2023 17:56,Staten Island,Sunny,Wet,Truck,Moderate,2,9,Poor Road Condition,TRUE,TRUE,TRUE
A08315,4/2/2023 15:00,The Bronx,Rainy,Wet,Car,Severe,1,0,Drunk Driving,FALSE,FALSE,FALSE
A08316,5/18/2023 11:16,The Bronx,Snowy,Under Construction,Car,Moderate,1,4,Distracted Driving,FALSE,FALSE,TRUE
A08317,7/23/2023 9:08,Manhattan,Sunny,Wet,Motorcycle,Moderate,1,1,Drunk Driving,TRUE,FALSE,FALSE
A08318,10/20/2023 9:43,Staten Island,Sunny,Under Construction,Truck,Severe,4,8,Drunk Driving,TRUE,TRUE,FALSE
A08319,10/28/2023 15:36,Brooklyn,Sunny,Under Construction,Car,Moderate,1,5,Drunk Driving,FALSE,FALSE,FALSE
A08320,11/11/2023 7:35,Manhattan,Snowy,Wet,Bus,Moderate,2,1,Drunk Driving,FALSE,FALSE,TRUE
A08321,6/6/2023 11:12,Manhattan,Sunny,Under Construction,Car,Moderate,1,3,Distracted Driving,FALSE,FALSE,FALSE
A08322,10/3/2023 17:34,The Bronx,Sunny,,Car,Moderate,1,7,Speeding,TRUE,FALSE,FALSE
A08323,6/20/2023 1:54,Staten Island,Sunny,Dry,Bus,Severe,1,0,Distracted Driving,FALSE,FALSE,FALSE
A08324,6/25/2023 7:34,Staten Island,Foggy,Dry,Car,Minor,2,4,Drunk Driving,FALSE,FALSE,FALSE
A08325,12/1/2023 10:40,Queens,Foggy,Dry,Car,Moderate,2,1,Distracted Driving,FALSE,FALSE,FALSE
A08326,8/27/2023 22:04,Brooklyn,Sunny,Under Construction,Bus,Moderate,1,7,Poor Road Condition,FALSE,TRUE,FALSE
A08327,2/1/2023 23:28,The Bronx,Foggy,,Truck,Minor,1,0,Distracted Driving,FALSE,TRUE,FALSE
A08328,6/8/2023 5:57,Queens,,Dry,Car,Minor,1,0,Speeding,TRUE,FALSE,FALSE
A08329,4/30/2023 1:32,Brooklyn,Sunny,Wet,Truck,Moderate,1,9,Poor Road Condition,FALSE,FALSE,FALSE
A08330,3/27/2023 16:30,The Bronx,Sunny,Under Construction,Car,Moderate,1,5,Poor Road Condition,FALSE,TRUE,FALSE
A08331,6/9/2023 22:38,Brooklyn,Sunny,Dry,Motorcycle,Moderate,2,7,Speeding,FALSE,FALSE,FALSE
A08332,2/12/2023 21:00,Brooklyn,Sunny,Dry,Bus,Moderate,1,6,Distracted Driving,FALSE,TRUE,TRUE
A08333,11/16/2023 1:16,Manhattan,Sunny,Wet,Bus,Moderate,1,3,Drunk Driving,FALSE,FALSE,FALSE
A08334,3/29/2023 9:36,Manhattan,Snowy,Wet,Car,Moderate,1,0,Poor Road Condition,TRUE,FALSE,FALSE
A08335,11/18/2023 9:34,Manhattan,Foggy,Under Construction,Bus,Severe,1,2,Poor Road Condition,FALSE,FALSE,FALSE
A08336,5/9/2023 3:10,The Bronx,Foggy,Dry,Bus,Moderate,1,9,Drunk Driving,TRUE,FALSE,FALSE
A08337,6/20/2023 22:14,Staten Island,Sunny,Wet,Bus,Minor,2,3,Speeding,FALSE,FALSE,FALSE
A08338,10/22/2023 15:01,Manhattan,Sunny,Under Construction,Bus,Minor,1,6,Distracted Driving,FALSE,FALSE,FALSE
A08339,1/24/2023 14:22,The Bronx,Sunny,Under Construction,Truck,Moderate,2,3,Speeding,FALSE,FALSE,FALSE
A08340,5/13/2023 11:26,Queens,Sunny,Wet,Car,Severe,1,9,Speeding,TRUE,TRUE,FALSE
A08341,5/16/2023 4:41,Staten Island,Rainy,Under Construction,Car,Moderate,4,9,Poor Road Condition,FALSE,TRUE,FALSE
A08342,10/19/2023 3:36,The Bronx,Sunny,Dry,Motorcycle,Severe,2,7,Speeding,TRUE,FALSE,TRUE
A08343,7/4/2023 11:54,Staten Island,Sunny,Under Construction,Bus,Minor,1,6,Poor Road Condition,TRUE,FALSE,TRUE
A08344,9/6/2023 3:24,Staten Island,Rainy,Wet,Motorcycle,Moderate,1,3,Speeding,TRUE,TRUE,FALSE
A08345,6/14/2023 19:46,The Bronx,Sunny,Under Construction,Bus,Severe,3,0,Speeding,FALSE,FALSE,FALSE
A08346,4/9/2023 6:04,Manhattan,Rainy,Wet,Bus,Moderate,1,7,Drunk Driving,TRUE,TRUE,FALSE
A08347,11/23/2023 11:18,Staten Island,Snowy,Wet,Motorcycle,Minor,1,2,Speeding,FALSE,FALSE,FALSE
A08348,11/7/2023 19:46,The Bronx,Snowy,,Car,Moderate,1,3,Drunk Driving,FALSE,TRUE,FALSE
A08349,2/18/2023 0:52,The Bronx,Snowy,Dry,Car,Moderate,1,9,Poor Road Condition,FALSE,FALSE,FALSE
A08350,11/10/2023 8:38,Staten Island,Sunny,Under Construction,Motorcycle,Moderate,1,4,Distracted Driving,FALSE,FALSE,FALSE
A08351,11/18/2023 0:18,Queens,Sunny,Dry,Motorcycle,Moderate,2,8,Drunk Driving,TRUE,FALSE,FALSE
A08352,8/8/2023 19:53,Brooklyn,,Wet,Motorcycle,Severe,1,2,Drunk Driving,FALSE,TRUE,FALSE
A08353,2/21/2023 3:28,Staten Island,,Wet,Truck,Moderate,1,45,Poor Road Condition,FALSE,FALSE,FALSE
A08354,3/11/2023 22:30,Manhattan,Sunny,,Motorcycle,Moderate,2,5,Distracted Driving,TRUE,FALSE,TRUE
A08355,2/4/2023 6:14,Brooklyn,Rainy,Dry,,Minor,2,9,Distracted Driving,TRUE,FALSE,FALSE
A08356,4/11/2023 10:44,Staten Island,,Wet,Motorcycle,Severe,2,6,Poor Road Condition,FALSE,FALSE,FALSE
A08357,3/22/2023 12:31,The Bronx,Foggy,Under Construction,Motorcycle,Moderate,2,1,Drunk Driving,FALSE,FALSE,FALSE
A08358,10/22/2023 21:26,The Bronx,Sunny,Under Construction,Bus,Moderate,3,8,Drunk Driving,FALSE,FALSE,FALSE
A08359,5/5/2023 3:47,Queens,Sunny,Dry,Truck,Minor,4,0,Drunk Driving,TRUE,FALSE,FALSE
A08360,9/24/2023 16:28,Manhattan,Sunny,Under Construction,Motorcycle,Moderate,1,3,Drunk Driving,TRUE,FALSE,FALSE
A08361,9/16/2023 4:36,Manhattan,Sunny,Wet,Bus,Moderate,2,0,Distracted Driving,FALSE,FALSE,FALSE
A08362,3/12/2023 12:06,Staten Island,Foggy,Wet,Bus,Severe,2,2,Distracted Driving,FALSE,TRUE,FALSE
A08363,10/27/2023 6:39,The Bronx,Sunny,Wet,Bus,Moderate,1,8,Speeding,FALSE,FALSE,FALSE
A08364,4/15/2023 7:10,Staten Island,Sunny,Wet,Car,Moderate,1,1,Speeding,FALSE,FALSE,FALSE
A08365,9/4/2023 21:56,Queens,Rainy,Dry,Motorcycle,Moderate,4,3,Distracted Driving,FALSE,FALSE,FALSE
A08366,8/20/2023 13:53,Staten Island,,Wet,Bus,Severe,1,0,Poor Road Condition,FALSE,FALSE,FALSE
A08367,8/8/2023 14:08,Queens,Sunny,Dry,Motorcycle,Severe,2,5,Distracted Driving,FALSE,FALSE,FALSE
A08368,9/28/2023 10:09,Manhattan,Sunny,,Motorcycle,Moderate,2,2,Speeding,FALSE,FALSE,FALSE
A08369,2/5/2023 6:48,Queens,Sunny,Wet,Truck,Moderate,1,3,Distracted Driving,TRUE,FALSE,FALSE
A08370,9/13/2023 19:37,The Bronx,Snowy,Wet,Motorcycle,Moderate,1,1,Distracted Driving,FALSE,FALSE,FALSE
A08371,12/4/2023 3:43,Staten Island,Rainy,Wet,Bus,Moderate,2,6,Poor Road Condition,TRUE,FALSE,FALSE
A08372,10/27/2023 9:35,The Bronx,Sunny,Wet,Truck,Severe,1,9,Drunk Driving,FALSE,FALSE,FALSE
A08373,5/21/2023 19:29,Staten Island,Snowy,Dry,Motorcycle,Moderate,2,2,Distracted Driving,FALSE,FALSE,TRUE
A08374,10/24/2023 16:42,The Bronx,Rainy,Wet,Car,Moderate,2,2,Poor Road Condition,FALSE,FALSE,FALSE
A08375,4/3/2023 15:26,Brooklyn,Rainy,Dry,Motorcycle,Minor,1,3,Poor Road Condition,FALSE,FALSE,FALSE
A08376,11/21/2023 10:38,The Bronx,Snowy,Wet,,Moderate,1,5,Drunk Driving,FALSE,FALSE,TRUE
A08377,2/9/2023 18:00,Queens,Sunny,Wet,Car,Moderate,1,45,Poor Road Condition,FALSE,FALSE,FALSE
A08378,1/18/2023 4:57,Manhattan,Snowy,Dry,Car,Severe,2,0,Poor Road Condition,TRUE,FALSE,FALSE
A08379,8/7/2023 23:39,Queens,Rainy,Dry,Motorcycle,Severe,4,8,Drunk Driving,FALSE,FALSE,FALSE
A08380,7/7/2023 9:24,The Bronx,Sunny,Under Construction,Car,Moderate,2,8,Drunk Driving,FALSE,FALSE,FALSE
A08381,7/29/2023 23:43,Staten Island,Sunny,Wet,Truck,Moderate,2,7,Poor Road Condition,TRUE,TRUE,FALSE
A08382,2/12/2023 15:17,Manhattan,Sunny,Dry,Truck,Moderate,1,8,Poor Road Condition,FALSE,TRUE,FALSE
A08383,8/24/2023 22:21,Queens,Snowy,Dry,Truck,Moderate,2,4,Drunk Driving,TRUE,FALSE,FALSE
A08384,6/16/2023 9:50,Queens,Sunny,Wet,Bus,Moderate,1,7,Poor Road Condition,TRUE,FALSE,FALSE
A08385,2/3/2023 1:16,The Bronx,Sunny,Wet,Car,Minor,1,5,Poor Road Condition,FALSE,FALSE,FALSE
A08386,11/11/2023 14:46,Brooklyn,Snowy,Dry,Bus,Minor,1,8,Speeding,FALSE,FALSE,FALSE
A08387,10/1/2023 1:36,Queens,Sunny,Wet,Car,Moderate,1,5,Drunk Driving,TRUE,FALSE,FALSE
A08388,5/12/2023 22:28,Staten Island,Sunny,Dry,Motorcycle,Moderate,1,5,Poor Road Condition,TRUE,TRUE,FALSE
A08389,8/28/2023 12:48,Manhattan,Rainy,Under Construction,Bus,Severe,4,3,Poor Road Condition,FALSE,FALSE,FALSE
A08390,11/5/2023 15:33,Brooklyn,Sunny,Under Construction,Car,Moderate,1,3,Speeding,FALSE,FALSE,FALSE
A08391,10/10/2023 0:16,The Bronx,Foggy,Under Construction,,Moderate,2,1,Speeding,FALSE,FALSE,FALSE
A08392,1/20/2023 0:58,Manhattan,Rainy,Under Construction,Truck,Moderate,2,4,Drunk Driving,TRUE,FALSE,FALSE
A08393,3/11/2023 5:49,Brooklyn,Rainy,Dry,,,2,7,Distracted Driving,FALSE,FALSE,FALSE
A08394,12/1/2023 23:21,Staten Island,Sunny,,Bus,Moderate,1,1,Drunk Driving,FALSE,FALSE,FALSE
A08395,10/9/2023 5:43,Brooklyn,Rainy,Dry,Motorcycle,Severe,2,1,Distracted Driving,FALSE,TRUE,FALSE
A08396,8/6/2023 17:41,Staten Island,Sunny,Under Construction,Car,Moderate,4,5,Speeding,FALSE,FALSE,FALSE
A08397,1/10/2023 7:04,Brooklyn,Rainy,Dry,Bus,Minor,2,6,Poor Road Condition,FALSE,FALSE,FALSE
A08398,2/23/2023 11:36,Manhattan,Snowy,Dry,Truck,,1,8,Distracted Driving,FALSE,FALSE,FALSE
A08399,4/3/2023 9:49,Brooklyn,Snowy,Under Construction,Motorcycle,Minor,4,4,Distracted Driving,FALSE,FALSE,FALSE
A08400,11/5/2023 10:16,Queens,Rainy,Dry,Bus,Moderate,1,2,Drunk Driving,FALSE,FALSE,FALSE
A08401,3/10/2023 22:24,Staten Island,Sunny,Wet,Bus,Severe,2,1,Drunk Driving,TRUE,FALSE,FALSE
A08402,10/25/2023 6:28,Brooklyn,Snowy,Wet,Bus,Moderate,1,3,Speeding,FALSE,FALSE,FALSE
A08403,6/20/2023 22:47,Queens,Sunny,Dry,Motorcycle,Moderate,1,2,Distracted Driving,FALSE,FALSE,TRUE
A08404,10/26/2023 4:22,Staten Island,Rainy,Under Construction,Car,Moderate,4,0,Drunk Driving,FALSE,FALSE,FALSE
A08405,7/31/2023 6:38,The Bronx,Sunny,Dry,Car,Moderate,1,1,Distracted Driving,FALSE,FALSE,FALSE
A08406,11/18/2023 15:46,Manhattan,Sunny,Dry,Truck,Moderate,1,7,Drunk Driving,FALSE,FALSE,FALSE
A08407,5/18/2023 22:21,The Bronx,Sunny,Wet,Bus,Moderate,1,0,Speeding,TRUE,FALSE,FALSE
A08408,4/1/2023 3:18,Manhattan,Sunny,Under Construction,Bus,Moderate,2,2,Poor Road Condition,TRUE,TRUE,FALSE
A08409,2/12/2023 17:20,Manhattan,Sunny,,Car,Moderate,2,4,Drunk Driving,FALSE,FALSE,FALSE
A08410,8/9/2023 3:23,Queens,Foggy,,Bus,Moderate,2,1,Speeding,TRUE,FALSE,FALSE
A08411,5/5/2023 21:12,The Bronx,Sunny,Under Construction,Bus,Severe,1,0,Distracted Driving,FALSE,FALSE,FALSE
A08412,7/17/2023 11:58,Brooklyn,Sunny,Under Construction,Truck,Moderate,2,0,Speeding,FALSE,TRUE,FALSE
A08413,10/24/2023 21:47,Brooklyn,Sunny,Under Construction,Motorcycle,Minor,1,2,Poor Road Condition,FALSE,FALSE,TRUE
A08414,4/10/2023 15:14,Queens,Sunny,Under Construction,Car,Severe,2,5,Poor Road Condition,TRUE,FALSE,FALSE
A08415,2/22/2023 8:07,Staten Island,Rainy,Wet,Truck,Moderate,1,0,Distracted Driving,FALSE,TRUE,FALSE
A08416,10/1/2023 15:30,Manhattan,Sunny,Wet,Bus,Minor,1,5,Poor Road Condition,FALSE,FALSE,FALSE
A08417,9/26/2023 20:25,Brooklyn,Sunny,Under Construction,Car,Moderate,1,7,Distracted Driving,FALSE,FALSE,FALSE
A08418,6/18/2023 11:56,Staten Island,Sunny,Dry,Motorcycle,Severe,1,4,Speeding,TRUE,FALSE,FALSE
A08419,6/4/2023 13:39,Manhattan,Foggy,Wet,Car,Moderate,2,9,Distracted Driving,TRUE,FALSE,FALSE
A08420,4/26/2023 20:01,Queens,,Wet,Car,Moderate,1,5,Poor Road Condition,FALSE,FALSE,FALSE
A08421,10/26/2023 12:59,Manhattan,Foggy,Under Construction,Truck,Severe,1,5,Poor Road Condition,FALSE,FALSE,FALSE
A08422,9/25/2023 2:58,Manhattan,Sunny,Under Construction,Motorcycle,Severe,2,3,Speeding,FALSE,FALSE,FALSE
A08423,7/6/2023 23:32,The Bronx,Foggy,Dry,Car,Severe,1,3,Speeding,FALSE,FALSE,FALSE
A08424,4/13/2023 20:08,Staten Island,Sunny,Dry,Bus,Minor,2,7,Poor Road Condition,TRUE,TRUE,FALSE
A08425,9/7/2023 0:29,Manhattan,Rainy,Under Construction,Truck,Severe,4,2,Drunk Driving,FALSE,FALSE,FALSE
A08426,11/17/2023 9:05,The Bronx,Sunny,Dry,Truck,Moderate,1,2,Distracted Driving,FALSE,FALSE,FALSE
A08427,9/10/2023 22:15,Brooklyn,Snowy,Dry,Motorcycle,Moderate,2,5,Speeding,FALSE,TRUE,FALSE
A08428,3/12/2023 16:59,The Bronx,Snowy,Dry,Truck,Moderate,1,6,Distracted Driving,FALSE,FALSE,FALSE
A08429,5/19/2023 0:09,The Bronx,Sunny,Under Construction,Truck,Minor,2,6,Speeding,FALSE,FALSE,FALSE
A08430,1/23/2023 14:05,Brooklyn,Foggy,Under Construction,Truck,Moderate,1,5,Distracted Driving,FALSE,FALSE,FALSE
A08431,5/9/2023 15:45,The Bronx,Sunny,Dry,Car,Moderate,2,8,Poor Road Condition,TRUE,FALSE,FALSE
A08432,11/25/2023 11:02,Manhattan,Rainy,Dry,Car,Severe,1,0,Distracted Driving,FALSE,FALSE,FALSE
A08433,3/9/2023 13:36,Brooklyn,Sunny,Under Construction,Motorcycle,Moderate,1,5,Distracted Driving,FALSE,FALSE,FALSE
A08434,8/19/2023 22:09,Staten Island,Foggy,,Motorcycle,Moderate,3,4,Speeding,FALSE,FALSE,FALSE
A08435,1/3/2023 2:47,Staten Island,Snowy,Wet,Truck,Severe,2,4,Poor Road Condition,FALSE,FALSE,TRUE
A08436,9/10/2023 21:46,Brooklyn,Snowy,Under Construction,Motorcycle,Severe,2,0,Distracted Driving,FALSE,TRUE,FALSE
A08437,2/3/2023 15:13,Brooklyn,Foggy,Dry,Truck,Moderate,1,0,Drunk Driving,FALSE,TRUE,FALSE
A08438,11/13/2023 16:38,Manhattan,Rainy,Dry,Bus,Moderate,2,8,Drunk Driving,FALSE,FALSE,FALSE
A08439,5/3/2023 17:35,The Bronx,,Dry,Truck,Minor,1,6,Distracted Driving,FALSE,FALSE,FALSE
A08440,5/17/2023 23:15,Staten Island,Foggy,Wet,Bus,Moderate,1,3,Poor Road Condition,TRUE,FALSE,FALSE
A08441,11/1/2023 22:21,Manhattan,Snowy,,Car,Moderate,1,3,Distracted Driving,TRUE,FALSE,FALSE
A08442,3/4/2023 4:18,Brooklyn,Sunny,Under Construction,Motorcycle,Moderate,1,5,Poor Road Condition,TRUE,FALSE,TRUE
A08443,4/8/2023 22:22,Queens,Sunny,Dry,Bus,Moderate,2,8,Poor Road Condition,FALSE,TRUE,FALSE
A08444,3/17/2023 4:18,Queens,Sunny,Under Construction,Bus,Moderate,1,3,Distracted Driving,FALSE,FALSE,FALSE
A08445,1/28/2023 13:11,Queens,Sunny,Dry,Car,Moderate,1,2,Distracted Driving,FALSE,TRUE,TRUE
A08446,4/14/2023 3:55,The Bronx,Sunny,Under Construction,Motorcycle,Moderate,2,7,Poor Road Condition,TRUE,FALSE,FALSE
A08447,1/22/2023 20:41,Brooklyn,Sunny,,Truck,Moderate,1,2,Drunk Driving,FALSE,FALSE,TRUE
A08448,3/29/2023 2:16,Staten Island,Foggy,Under Construction,Truck,Minor,4,3,Drunk Driving,FALSE,FALSE,FALSE
A08449,4/20/2023 13:59,Brooklyn,Sunny,Dry,Truck,Moderate,1,3,Distracted Driving,FALSE,FALSE,FALSE
A08450,8/3/2023 1:57,The Bronx,Sunny,Under Construction,,Moderate,1,1,Distracted Driving,TRUE,FALSE,FALSE
A08451,8/14/2023 7:08,The Bronx,Foggy,Dry,Car,Severe,2,2,Distracted Driving,FALSE,FALSE,FALSE
A08452,10/6/2023 23:40,Staten Island,Sunny,Wet,Car,Minor,2,0,Drunk Driving,FALSE,FALSE,FALSE
A08453,3/26/2023 5:14,Queens,Sunny,Under Construction,Motorcycle,Minor,2,8,Distracted Driving,FALSE,FALSE,TRUE
A08454,6/29/2023 22:59,The Bronx,Snowy,Dry,Bus,Severe,4,3,Drunk Driving,TRUE,FALSE,TRUE
A08455,10/4/2023 3:13,Brooklyn,Sunny,Dry,Car,Moderate,1,4,Distracted Driving,FALSE,FALSE,FALSE
A08456,1/22/2023 3:05,Queens,Rainy,Under Construction,Bus,Severe,4,6,Distracted Driving,FALSE,FALSE,FALSE
A08457,2/16/2023 9:35,Queens,Snowy,Dry,,Moderate,2,1,Drunk Driving,FALSE,FALSE,FALSE
A08458,3/28/2023 21:45,Manhattan,Sunny,,Car,Minor,1,8,Drunk Driving,FALSE,TRUE,FALSE
A08459,6/9/2023 10:55,Manhattan,Rainy,Wet,Truck,Minor,4,5,Distracted Driving,TRUE,FALSE,FALSE
A08460,11/17/2023 14:32,Queens,Rainy,Dry,Motorcycle,Minor,1,3,Poor Road Condition,FALSE,FALSE,FALSE
A08461,8/25/2023 23:10,Queens,Sunny,Dry,Car,Severe,1,4,Poor Road Condition,FALSE,FALSE,FALSE
A08462,9/3/2023 9:28,The Bronx,Sunny,,Car,Moderate,1,0,Distracted Driving,TRUE,TRUE,FALSE
A08463,5/3/2023 16:24,Staten Island,Snowy,Dry,Bus,Severe,2,9,Speeding,TRUE,FALSE,FALSE
A08464,8/10/2023 6:55,The Bronx,Sunny,Under Construction,Car,Moderate,2,1,Distracted Driving,FALSE,FALSE,FALSE
A08465,11/13/2023 18:33,Manhattan,Rainy,Dry,Car,Moderate,2,5,Drunk Driving,TRUE,FALSE,FALSE
A08466,6/27/2023 7:10,Manhattan,Snowy,,Car,Severe,1,6,Distracted Driving,TRUE,FALSE,FALSE
A08467,12/1/2023 8:10,The Bronx,Snowy,Under Construction,Truck,Moderate,1,4,Drunk Driving,FALSE,FALSE,FALSE
A08468,10/4/2023 8:12,Staten Island,Snowy,Under Construction,Truck,Moderate,2,3,Speeding,FALSE,TRUE,FALSE
A08469,3/23/2023 12:36,Manhattan,Sunny,Under Construction,Truck,Minor,1,4,Distracted Driving,FALSE,FALSE,FALSE
A08470,5/16/2023 19:45,Queens,Snowy,Wet,Bus,Minor,2,1,Distracted Driving,TRUE,FALSE,FALSE
A08471,10/2/2023 4:52,Brooklyn,Foggy,Dry,Car,Minor,2,6,Speeding,TRUE,FALSE,FALSE
A08472,11/3/2023 4:30,The Bronx,Sunny,Under Construction,Bus,Moderate,1,5,Speeding,TRUE,FALSE,FALSE
A08473,10/26/2023 23:24,Staten Island,Sunny,Under Construction,Car,Severe,1,0,Drunk Driving,TRUE,FALSE,FALSE
A08474,6/27/2023 3:59,Staten Island,Sunny,Wet,Truck,Moderate,1,9,Speeding,FALSE,FALSE,FALSE
A08475,9/26/2023 11:34,Manhattan,Sunny,Dry,Car,Severe,1,4,Speeding,FALSE,FALSE,FALSE
A08476,7/16/2023 7:47,Staten Island,Sunny,Wet,Bus,Minor,1,3,Speeding,FALSE,FALSE,FALSE
A08477,5/9/2023 4:03,Manhattan,Foggy,Wet,Bus,Severe,1,9,Distracted Driving,FALSE,FALSE,FALSE
A08478,10/16/2023 0:56,Staten Island,Sunny,Wet,Motorcycle,Severe,1,6,Distracted Driving,TRUE,FALSE,FALSE
A08479,4/19/2023 14:22,Manhattan,Sunny,Under Construction,Motorcycle,Moderate,2,4,Drunk Driving,FALSE,TRUE,FALSE
A08480,11/11/2023 23:39,The Bronx,Sunny,Dry,Truck,Moderate,1,7,Distracted Driving,TRUE,FALSE,FALSE
A08481,6/19/2023 22:16,Staten Island,Foggy,Wet,Bus,Severe,2,4,Drunk Driving,FALSE,FALSE,FALSE
A08482,10/13/2023 2:34,Queens,Snowy,Dry,Motorcycle,Moderate,1,0,Distracted Driving,FALSE,FALSE,FALSE
A08483,1/26/2023 23:30,Staten Island,Sunny,Wet,Truck,Severe,2,2,Poor Road Condition,TRUE,FALSE,FALSE
A08484,9/23/2023 5:55,Queens,Foggy,Wet,Motorcycle,Moderate,1,2,Drunk Driving,FALSE,TRUE,FALSE
A08485,3/18/2023 1:04,The Bronx,Snowy,Dry,Car,Minor,1,5,Poor Road Condition,FALSE,FALSE,FALSE
A08486,10/4/2023 23:52,Brooklyn,Sunny,Dry,Motorcycle,Moderate,4,0,Poor Road Condition,FALSE,FALSE,FALSE
A08487,9/20/2023 4:08,The Bronx,Sunny,Under Construction,Truck,Severe,3,7,Drunk Driving,FALSE,FALSE,FALSE
A08488,8/24/2023 16:13,Manhattan,Rainy,Wet,Motorcycle,Minor,1,4,Poor Road Condition,TRUE,FALSE,FALSE
A08489,10/2/2023 9:41,The Bronx,Sunny,Under Construction,Motorcycle,Moderate,1,8,Drunk Driving,TRUE,FALSE,FALSE
A08490,11/26/2023 1:21,Staten Island,Sunny,Dry,Car,,1,5,Speeding,TRUE,FALSE,FALSE
A08491,2/26/2023 4:50,Manhattan,Sunny,Wet,Motorcycle,Moderate,4,0,Drunk Driving,FALSE,FALSE,FALSE
A08492,6/27/2023 0:15,Queens,Foggy,Dry,Bus,Moderate,3,1,Drunk Driving,TRUE,FALSE,FALSE
A08493,10/23/2023 3:01,The Bronx,Sunny,Wet,Truck,Minor,2,2,Poor Road Condition,FALSE,FALSE,FALSE
A08494,10/6/2023 18:10,Queens,Sunny,Wet,Motorcycle,Moderate,1,3,Poor Road Condition,TRUE,TRUE,FALSE
A08495,5/4/2023 21:19,Manhattan,Sunny,Under Construction,Bus,Minor,1,5,Distracted Driving,FALSE,FALSE,TRUE
A08496,10/6/2023 12:14,Queens,Sunny,Dry,Bus,Moderate,2,8,Drunk Driving,FALSE,FALSE,FALSE
A08497,4/4/2023 2:38,The Bronx,Snowy,Dry,Bus,Moderate,2,6,Distracted Driving,FALSE,FALSE,FALSE
A08498,2/22/2023 12:28,Queens,Foggy,Wet,Truck,Moderate,1,5,Poor Road Condition,TRUE,TRUE,FALSE
A08499,9/12/2023 4:48,Brooklyn,Sunny,Dry,Car,Minor,1,0,Drunk Driving,FALSE,FALSE,TRUE
A08500,10/16/2023 23:54,The Bronx,Sunny,Dry,Truck,Moderate,3,5,Drunk Driving,FALSE,FALSE,FALSE
A08501,11/4/2023 14:26,Brooklyn,Rainy,Dry,Truck,Severe,1,5,Speeding,TRUE,FALSE,FALSE
A08502,9/30/2023 5:17,Queens,Snowy,Dry,Bus,Moderate,1,4,Distracted Driving,FALSE,FALSE,FALSE
A08503,9/11/2023 19:54,Queens,Foggy,Wet,Bus,,2,1,Distracted Driving,TRUE,FALSE,FALSE
A08504,11/12/2023 14:26,Staten Island,Sunny,Dry,Motorcycle,,1,9,Poor Road Condition,TRUE,FALSE,TRUE
A08505,5/31/2023 22:48,The Bronx,Snowy,Wet,Car,,1,4,Drunk Driving,FALSE,FALSE,FALSE
A08506,1/9/2023 15:18,Staten Island,Rainy,Dry,Car,Severe,3,0,Poor Road Condition,FALSE,FALSE,FALSE
A08507,2/7/2023 17:58,Staten Island,Sunny,Dry,Car,Severe,1,5,Distracted Driving,TRUE,FALSE,FALSE
